count,ax,ay,az,gx,gy,gz
4240,1372,-928,17668,-1197,848,-8015
4241,1480,-156,17120,-1103,-130,-7561
4242,3960,-1600,20692,-1323,-1611,-5591
4243,3736,-248,20264,-1337,-2318,-5189
4244,6304,2708,22144,-2097,-3799,-4742
4245,1044,84,16776,-775,-3260,-4655
4246,1048,-1132,17952,-485,-2893,-4866
4247,3760,-600,18960,-1159,-3073,-4209
4248,380,-448,19360,-1004,-3318,-3656
4249,2964,1676,20360,-1062,-2473,-3504
4250,1568,-976,16576,-366,-2674,-3426
4251,3156,1708,16156,-786,-2819,-3752
4252,5404,-1408,19208,-1340,-1700,-4500
4253,1800,100,18088,-1493,-2770,-4511
4254,2828,-1808,20036,-1027,-2751,-4525
4255,3376,36,19256,-890,-2309,-4956
4256,1896,8,17636,-1221,-1975,-5240
4257,3228,-460,17444,-1827,-1337,-4889
4258,3380,1692,18780,-1414,-418,-4564
4259,2892,-400,18816,-796,499,-4477
4260,3208,-2388,17844,-894,810,-3912
4261,2848,-820,18124,-1320,1590,-3390
4262,2804,-52,18916,-1359,3010,-3416
4263,1844,1036,18944,-1300,3110,-3296
4264,5356,1872,20756,-1138,3553,-2936
4265,3264,472,19916,-1044,4197,-3066
4266,5064,1884,19300,-1243,4368,-2923
4267,2740,1552,18956,-1217,4525,-2745
4268,3448,1188,19564,-1074,5603,-3065
4269,2724,1328,19236,-1015,5052,-3060
4270,3040,1256,19648,-1078,5359,-3013
4271,1152,132,18240,-1171,5741,-3373
4272,884,-1940,17912,-944,5283,-3167
4273,3256,2004,18952,-907,5363,-3129
4274,4080,2084,20248,-1172,6226,-3431
4275,544,724,17272,-1216,5349,-3540
4276,2688,3132,20804,-982,4520,-3587
4277,2256,1632,20080,-852,4723,-3981
4278,1468,-8,18292,-468,3949,-4105
4279,1328,-1448,18164,-418,3778,-3822
4280,348,-264,17708,-752,4093,-3639
4281,3256,1848,19604,-1296,4357,-3214
4282,2820,1144,20528,-598,3724,-2811
4283,-416,-344,18960,-390,3523,-2549
4284,1356,60,19076,-591,2649,-1552
4285,1404,172,18252,-737,928,-402
4286,8412,4536,25472,-1831,2997,-1000
4287,-5008,-3020,12228,79,3083,-884
4288,-2432,76,18132,-371,3004,-1698
4289,1724,1052,19824,-911,1103,-1472
4290,-1236,296,20268,-1421,1488,-826
4291,572,296,18028,-803,1397,-409
4292,-372,-1080,16936,-91,869,-142
4293,1224,-424,18036,-228,1036,124
4294,1292,-632,18268,-1038,979,715
4295,1336,136,19380,-1310,1290,1009
4296,1220,512,19456,-920,1115,945
4297,1200,-28,18192,-409,979,1305
4298,672,-428,19044,-495,1069,1784
4299,1316,-368,19000,-1206,1461,2094
4300,1268,36,18684,-1302,1781,2131
4301,828,20,18336,-944,2249,1999
4302,808,-364,18772,-700,2486,1905
4303,632,-96,18948,-848,2635,1955
4304,1320,236,18364,-1098,2986,2014
4305,76,-576,18020,-1125,3250,1939
4306,-264,-828,18652,-911,3507,1875
4307,-180,816,19092,-1009,3574,1784
4308,-204,352,18108,-1190,3787,1927
4309,12,-628,17908,-1075,3625,1910
4310,-764,-152,18412,-1005,3906,1896
4311,-428,76,18652,-1033,4212,1902
4312,160,-400,19324,-1010,4343,1955
4313,-1140,-116,18868,-1164,4380,1948
4314,-448,-368,18080,-1030,4435,1834
4315,-844,120,18392,-1095,4971,1767
4316,460,-152,18628,-934,5296,1838
4317,-956,-184,18156,-1035,5570,1880
4318,-1284,-176,18420,-1080,6025,2026
4319,-1632,528,18776,-1179,6036,1991
4320,-1512,-132,19156,-1056,6159,1928
4321,-1968,16,18636,-1175,6348,1979
4322,-452,-564,18564,-1259,6549,1946
4323,-1888,64,18552,-1283,6797,1790
4324,-1512,-16,18184,-1202,7067,1755
4325,-2048,224,18288,-1055,7390,1838
4326,-1780,396,18428,-1092,7804,2030
4327,-3264,-400,18056,-1305,7845,2062
4328,-2780,860,18336,-1265,7446,1852
4329,-3488,-352,18656,-995,7360,1681
4330,-2296,-480,18612,-910,7130,1685
4331,-3268,-924,18080,-1215,7188,1755
4332,-2680,-192,18680,-1668,7068,1648
4333,-3776,8,18420,-1560,6711,1420
4334,-3720,268,18512,-1141,6165,1387
4335,-4272,284,18008,-959,5647,1329
4336,-4040,88,18352,-1075,5149,1226
4337,-4284,48,18472,-1287,4432,1229
4338,-4616,-280,18408,-1133,3476,1131
4339,-3516,-776,18880,-1095,2680,1075
4340,-4488,248,19396,-1266,2243,1094
4341,-4520,-372,19140,-1325,1931,1113
4342,-4468,-612,17796,-1644,1334,1431
4343,-3684,420,18724,-1766,1277,1553
4344,-4120,-408,18020,-1515,429,1791
4345,-5192,-88,18824,-1184,720,1364
4346,-4920,288,19500,-2197,-31,497
4347,-3988,-68,17824,-1416,-1170,253
4348,-2900,-808,18552,-605,-2387,-116
4349,-2200,-248,18160,-732,-3222,-696
4350,-3340,292,18492,-533,-4880,-1099
4351,-2112,228,19244,251,-6551,-1605
4352,-2700,-224,18688,806,-7693,-2247
4353,-2580,-520,19372,1349,-8268,-3213
4354,-3220,-928,18964,1702,-8779,-4142
4355,-3900,224,19032,1505,-9905,-5280
4356,-3076,-1240,19512,1996,-10813,-5705
4357,-1948,164,20664,1794,-10766,-5741
4358,-2348,-988,18920,2112,-10698,-5292
4359,-1568,-304,19540,2844,-10339,-4571
4360,-1224,-244,19784,3233,-10015,-3881
4361,-2044,1448,19464,2970,-9692,-3002
4362,-1604,1524,19972,2559,-10026,-1674
4363,-68,1920,19924,2787,-9811,232
4364,-644,1512,17924,3132,-9501,1895
4365,-1748,28,17996,3254,-7950,3532
4366,-1388,32,18360,3099,-6491,5040
4367,-2896,136,17164,3123,-5679,6115
4368,-1452,1540,17076,3073,-4537,6554
4369,-1700,1624,17140,2575,-3640,6565
4370,-2844,1112,16492,1786,-2413,6417
4371,-3300,1992,15488,864,-1252,6068
4372,-2848,2792,14176,-122,-1253,5405
4373,-2684,2716,14092,-1717,-571,4716
4374,-2456,1680,14724,-3013,290,4145
4375,-2320,1676,12844,-3897,1033,3613
4376,-2000,592,10712,-5184,1083,2656
4377,-3760,2132,12988,-7212,2340,1933
4378,-1424,3220,13268,-9837,2285,1424
4379,-2692,3940,15028,-11825,2550,988
4380,-3272,4956,15332,-14253,2390,1191
4381,-52,-840,13932,-16434,1846,2330
4382,5036,-32768,2172,-11365,1247,2909
4383,10804,-32768,32767,13003,-7473,-590
4384,2460,-18224,-4404,5619,-5598,485
4385,628,-15592,-4076,-8696,-11306,-2696
4386,1204,-140,26948,-6358,-7799,-3376
4387,4108,15556,-1776,-9364,-8313,-2098
4388,2332,10340,32767,-611,-1630,1215
4389,2120,5400,14448,3283,-6838,1782
4390,-520,-1984,22312,835,-4623,1893
4391,2464,-2148,17068,-1891,-6507,-144
4392,-468,-3512,21740,-2317,-5540,-318
4393,1084,588,15580,-1071,-5720,-546
4394,4816,1132,18920,-322,-4229,-95
4395,1264,540,17056,-525,-3266,261
4396,3272,-1724,18292,-789,-3078,130
4397,1124,-1728,19148,-919,-3371,-82
4398,1492,-936,20008,-996,-2564,-109
4399,2120,92,17996,-1270,-2924,5
4400,1864,560,18200,-1348,-2566,109
4401,2320,-52,18340,-639,-2112,73
4402,2332,-840,19040,-359,-1936,1
4403,2072,-1096,18824,-703,-1698,41
4404,2184,-796,18640,-1292,-1029,81
4405,2688,-124,18408,-1240,-788,149
4406,2304,280,18600,-761,-359,156
4407,2432,144,19016,-492,43,255
4408,2320,-560,18896,-565,274,360
4409,2212,-1200,18596,-721,707,456
4410,2288,-876,17900,-831,1110,353
4411,2428,-412,18324,-865,1487,398
4412,2356,-104,18960,-839,1680,450
4413,2156,-56,19104,-748,1870,430
4414,2128,-548,19028,-599,1912,291
4415,2016,-644,18536,-597,2003,247
4416,1504,-668,18368,-826,2275,263
4417,1140,-504,18204,-983,2213,378
4418,1444,-332,18488,-846,2228,419
4419,1228,-92,19012,-690,2147,327
4420,1312,-336,18992,-697,2072,349
4421,1312,-572,18796,-739,1986,341
4422,1236,-640,18168,-752,1899,291
4423,1224,-496,18144,-770,1851,149
4424,1320,-364,18264,-788,1803,102
4425,1276,-364,18832,-801,1757,74
4426,1264,-292,19212,-731,1704,-31
4427,1080,-508,19332,-719,1512,-104
4428,876,-212,18936,-785,1408,-122
4429,488,-288,18236,-886,1240,-117
4430,572,-172,18384,-813,965,-86
4431,852,-252,18704,-644,614,-112
4432,252,-1032,18672,-517,450,-82
4433,204,-496,18896,-690,141,-107
4434,436,-496,18804,-902,-182,-86
4435,656,-796,18592,-897,-353,-88
4436,672,-484,18696,-853,-630,-108
4437,1024,-312,19012,-801,-786,-90
4438,1092,-416,18836,-758,-940,-75
4439,976,-640,18840,-820,-1087,-29
4440,844,-612,18228,-858,-1269,166
4441,976,-344,19076,-671,-1381,256
4442,320,-368,19076,-818,-1342,91
4443,592,-244,19232,-842,-1838,-157
4444,1724,-264,19400,-1048,-1513,-122
4445,1432,-396,18088,-779,-1840,-92
4446,800,-768,18568,-772,-1864,-86
4447,1616,-652,19540,-885,-1909,-140
4448,1204,-436,18488,-994,-2106,-64
4449,1384,176,18436,-981,-2058,-95
4450,1116,-300,18864,-810,-2185,-145
4451,1868,104,18944,-813,-2151,-126
4452,1672,-240,18536,-847,-2334,-188
4453,1836,-444,18400,-882,-2040,-229
4454,2628,-756,18532,-705,-1873,-254
4455,2600,-392,18836,-769,-1418,-198
4456,3104,-416,18592,-909,-793,-148
4457,3260,-456,16308,-1282,-3,-166
4458,3536,-568,18892,-764,1127,-56
4459,3784,-392,22032,-349,1415,0
4460,3256,-628,19224,-706,1940,4
4461,2936,-352,16284,-990,2880,-152
4462,3300,-336,16928,-994,3587,-13
4463,3176,-724,18988,-807,4418,37
4464,2980,-244,20132,-634,5342,-47
4465,3104,-308,18664,-699,5770,-66
4466,2676,-708,17752,-654,6601,19
4467,2564,-668,18772,-619,7376,-19
4468,2572,-472,19396,-771,7901,-12
4469,2160,-452,18736,-831,8574,27
4470,1732,4,17812,-885,9272,30
4471,1436,-500,17716,-639,9848,33
4472,1008,-548,18560,-378,10489,103
4473,1104,-652,18928,-475,11237,312
4474,2436,-1020,18660,-727,11715,356
4475,148,-472,17976,-853,11506,-94
4476,-248,-252,17972,-697,12561,-65
4477,-160,-388,18484,-498,12504,157
4478,-176,-116,18796,-551,12796,219
4479,-1540,-256,18144,-722,13539,220
4480,-1296,-720,18092,-501,13548,-49
4481,-1912,-512,18160,-627,13413,-6
4482,-2728,-552,19256,-683,13686,73
4483,-2860,-460,18500,-697,13321,191
4484,-4000,-692,17344,-484,12938,160
4485,-3872,-184,17672,-496,12760,-95
4486,-3744,-168,17944,-665,12465,-76
4487,-3688,-228,18320,-547,12318,72
4488,-4084,-352,18052,-457,12470,-23
4489,-4052,-348,17896,-642,12298,-49
4490,-4820,-280,18056,-594,12491,-16
4491,-5148,-380,17660,-501,12124,72
4492,-5460,-868,17236,-387,11583,16
4493,-5608,-408,17224,-566,11461,-19
4494,-6196,-68,17820,-906,11033,33
4495,-6260,44,17644,-893,10554,120
4496,-6820,-216,17088,-787,10134,112
4497,-7300,-204,16928,-539,9431,52
4498,-7476,-156,16800,-548,8730,79
4499,-8032,56,16936,-871,7867,105
4500,-8200,-744,16488,-800,6996,74
4501,-8244,-468,16976,-746,6098,59
4502,-8180,-336,17064,-712,5295,95
4503,-8284,-516,16804,-821,4446,121
4504,-8716,24,16596,-924,3456,142
4505,-8492,8,16672,-877,2461,160
4506,-9044,-372,16456,-675,1525,75
4507,-8412,-348,16356,-752,645,125
4508,-8488,-528,16628,-885,-350,70
4509,-8916,-464,16884,-1012,-1186,63
4510,-8416,-228,16732,-924,-2084,74
4511,-8504,-284,16808,-846,-2938,119
4512,-8280,-396,16544,-904,-3908,-19
4513,-8280,-276,16752,-1051,-4702,-119
4514,-8352,-16,16672,-972,-5785,-169
4515,-8224,-384,16816,-679,-6867,-303
4516,-8224,-300,17084,-681,-8299,-371
4517,-8308,-216,17028,-816,-9456,-392
4518,-8588,-440,16796,-952,-10657,-495
4519,-8528,-252,16624,-963,-12342,-569
4520,-7540,-192,17404,-901,-13643,-434
4521,-7524,-336,17284,-818,-15015,-546
4522,-7168,312,17568,-968,-16437,-685
4523,-6152,-512,17112,-867,-17926,-565
4524,-5544,-440,17300,-936,-18985,-525
4525,-4420,-400,17680,-1039,-19897,-540
4526,-4368,-48,18080,-1103,-20789,-503
4527,-3248,-336,17516,-1169,-21423,-327
4528,-2492,96,17696,-1090,-22010,-202
4529,-2048,-288,17972,-1145,-22152,-129
4530,-1368,-444,18172,-1054,-22115,-170
4531,-520,-1200,18116,-1186,-22259,-166
4532,480,-440,17708,-1045,-21962,-238
4533,1052,-560,17944,-1177,-21466,-293
4534,1940,-24,18372,-1243,-21296,-279
4535,2512,-324,18412,-1156,-20669,-154
4536,3056,-580,17684,-1038,-20064,-263
4537,3636,-512,17748,-1056,-19617,-263
4538,4136,-832,17504,-1266,-18973,-424
4539,5212,-460,18128,-1299,-18170,-586
4540,5968,-640,17932,-1204,-17232,-879
4541,7128,-780,16668,-1120,-15510,-1119
4542,7620,-172,17932,-1134,-12926,-794
4543,7164,-288,16916,-1147,-11553,-248
4544,5928,-276,17296,-644,-10591,-230
4545,6728,-512,18264,-837,-9624,-463
4546,6088,-536,18160,-1310,-8932,-274
4547,5864,-148,17880,-1155,-8398,40
4548,6080,-420,17620,-864,-8428,-64
4549,5688,-260,17876,-734,-8442,-284
4550,5868,-524,18072,-910,-8350,-107
4551,6396,-576,17624,-1132,-8409,-128
4552,6860,-604,17112,-1063,-7943,-210
4553,7404,-312,17344,-886,-7556,-179
4554,7748,-356,17244,-851,-7117,-69
4555,7780,-380,16984,-1018,-6324,-160
4556,8324,-640,16928,-937,-5561,-229
4557,8008,-436,17072,-917,-5044,-149
4558,7700,-696,16840,-793,-4668,-76
4559,7484,-572,17176,-802,-4418,-73
4560,7420,-572,17372,-977,-4229,-119
4561,7664,-368,17168,-1002,-4186,-141
4562,7784,-212,17012,-944,-4033,-131
4563,8160,-328,17052,-804,-3763,-162
4564,8240,-488,17116,-826,-3472,-152
4565,8224,-616,16980,-943,-3127,-148
4566,8712,-588,16720,-950,-2758,-162
4567,8928,-392,16568,-881,-2245,-163
4568,8824,-300,16788,-812,-1630,-138
4569,9052,-408,16688,-815,-1077,-164
4570,8992,-688,16600,-810,-427,-183
4571,9204,-792,16516,-833,158,-178
4572,9188,-524,16616,-836,805,-214
4573,9360,-380,16836,-902,1562,-262
4574,9456,-380,16692,-854,2336,-273
4575,9388,-528,16612,-802,3046,-337
4576,9456,-692,16528,-803,3886,-411
4577,9264,-652,16624,-899,4703,-496
4578,9072,-428,16700,-955,5434,-543
4579,8880,-440,16620,-943,6213,-558
4580,8776,-476,16896,-822,7069,-436
4581,8272,-672,16876,-726,7667,-403
4582,8260,-432,17008,-797,8400,-381
4583,7980,-620,16888,-825,9156,-275
4584,7988,-652,16952,-734,9658,-240
4585,7488,-440,17240,-684,10306,-230
4586,7268,-468,17440,-692,10895,-190
4587,6848,-552,17404,-688,11530,-79
4588,6884,-436,17652,-712,12156,-4
4589,6520,-420,17272,-629,12620,-40
4590,6164,-540,17264,-562,13036,-76
4591,5796,-488,17652,-587,13232,-5
4592,5388,-592,17860,-663,13603,63
4593,5232,-344,17892,-610,14085,38
4594,5000,-632,17568,-527,14416,-27
4595,4680,-428,17784,-544,14748,10
4596,4296,-344,18244,-673,15106,12
4597,3820,-356,18144,-702,15294,-20
4598,3480,-488,17812,-567,15547,-29
4599,2960,-308,18216,-534,15763,-27
4600,3036,-324,18420,-624,15872,-27
4601,2228,-356,18176,-586,15968,73
4602,1640,-288,18400,-530,16051,60
4603,1440,-376,18384,-630,16186,-8
4604,1212,-512,18216,-573,16093,-11
4605,836,-588,18300,-589,16120,46
4606,528,-528,18224,-664,16139,118
4607,188,-520,18004,-646,16289,203
4608,-524,-212,18344,-492,16254,308
4609,-1188,-448,18520,-578,16314,415
4610,-1300,-532,18060,-672,16219,520
4611,-2312,-420,17744,-753,16208,702
4612,-528,-1192,18688,-726,15741,931
4613,-4504,-112,16340,-633,15161,50
4614,-2496,-960,18564,-331,14274,-189
4615,-3608,-636,18128,-600,14184,-86
4616,-2856,-200,17516,-679,13378,68
4617,-3280,-160,18592,-786,13800,-50
4618,-3432,-160,18236,-508,13432,-50
4619,-3628,-396,17960,-494,13156,12
4620,-3932,-592,17568,-716,13430,13
4621,-4764,-476,17508,-821,13130,-24
4622,-5512,60,17636,-770,12871,-49
4623,-5500,-100,17604,-565,12422,-55
4624,-5984,-120,17536,-518,12009,-27
4625,-6372,-648,17252,-636,11280,-32
4626,-6872,-372,17404,-681,10376,-68
4627,-6928,-404,17680,-689,9621,-77
4628,-7124,-172,17348,-644,8739,-100
4629,-7188,-188,17120,-647,7960,-70
4630,-7496,-284,16708,-654,7292,-84
4631,-7624,-696,17372,-662,6602,-71
4632,-7576,-88,17364,-653,5725,-94
4633,-7484,-460,17244,-730,5118,-45
4634,-7676,-432,16616,-850,4320,-49
4635,-7764,-248,16772,-853,3801,-75
4636,-7500,-324,17012,-800,3193,-76
4637,-7968,-304,16816,-771,2504,-82
4638,-8004,-140,16928,-867,1855,-82
4639,-8168,-252,16748,-857,1060,-85
4640,-8284,-216,16756,-837,191,-100
4641,-8344,-364,16948,-831,-729,-119
4642,-8528,-276,16860,-872,-1707,-130
4643,-8176,-116,16832,-911,-2615,-113
4644,-8132,-64,16920,-877,-3485,-105
4645,-7868,-400,16868,-808,-4253,-100
4646,-7764,-532,17176,-768,-5076,-95
4647,-7456,-456,16884,-849,-5700,-78
4648,-7540,-400,16820,-979,-6382,-115
4649,-6740,-296,17220,-972,-6944,-108
4650,-6784,-184,17188,-922,-7539,-90
4651,-6628,-244,17320,-900,-8020,-87
4652,-6196,-336,17304,-959,-8430,-125
4653,-6160,-288,17244,-980,-8892,-127
4654,-5988,-92,17616,-1048,-9214,-113
4655,-5464,-324,17516,-996,-9611,-98
4656,-5164,-464,17508,-848,-9930,-85
4657,-5156,-360,17584,-892,-10299,-117
4658,-4768,-348,17804,-957,-10655,-135
4659,-4728,-480,17780,-1020,-10975,-138
4660,-4492,-156,17996,-923,-11270,-135
4661,-3808,-260,17744,-904,-11563,-159
4662,-3720,-76,17912,-954,-11774,-131
4663,-3340,-468,18196,-974,-11896,-124
4664,-2804,-436,18340,-964,-12033,-142
4665,-2792,-360,18240,-987,-12138,-138
4666,-2356,-284,18192,-963,-12204,-96
4667,-2428,-296,18268,-956,-12408,-131
4668,-1616,-500,18692,-976,-12399,-74
4669,-1872,-204,18316,-907,-12847,-125
4670,-1332,-588,18144,-959,-12932,-100
4671,-1088,-304,18500,-1017,-13205,-100
4672,-800,-580,18280,-991,-13408,-131
4673,-568,-356,18420,-942,-13499,-127
4674,-52,-376,18416,-963,-13675,-164
4675,280,-424,18680,-1063,-13727,-152
4676,800,-348,18328,-1105,-13754,-169
4677,908,76,18372,-1003,-13816,-195
4678,1768,-396,18568,-977,-13673,-200
4679,1988,-272,18240,-1121,-13763,-315
4680,2392,-468,18264,-1036,-13577,-458
4681,4268,-24,18668,-1077,-13627,-653
4682,2864,-396,18288,-1193,-13523,-850
4683,5400,-584,18600,-1211,-13364,-1212
4684,792,-240,16236,-1182,-12480,-431
4685,4940,672,19232,-964,-10947,39
4686,6372,-644,17940,-737,-10706,-27
4687,4992,-748,17472,-999,-9206,-380
4688,7520,-1208,17280,-870,-7889,-133
4689,8296,-492,17960,-1009,-6193,-145
4690,9108,-452,17624,-897,-3224,-193
4691,10736,-472,16900,-524,-294,-187
4692,11512,-776,17088,-649,3394,14
4693,10944,-712,17276,-719,7221,65
4694,9868,-556,17640,-704,10140,35
4695,8752,-256,17928,-685,12864,17
4696,8044,-104,17672,-646,15364,-32
4697,7324,52,17344,-502,17527,-77
4698,6464,-208,17492,-344,19406,-82
4699,5160,-172,17936,-285,21151,-130
4700,3896,-432,17860,-372,22354,-268
4701,2372,-680,17508,-326,23047,-143
4702,-328,-416,16868,-293,22752,48
4703,-2520,-640,17696,-289,21515,180
4704,-4504,-1096,18312,-398,19224,99
4705,-7152,-460,18236,-686,15929,102
4706,-8428,80,18972,-755,11868,122
4707,-10088,476,19472,-965,7162,81
4708,-10144,564,19876,-866,2429,9
4709,-10272,-236,19872,-699,-2051,-187
4710,-8680,-136,18624,-751,-6976,-205
4711,-7940,-388,18244,-800,-11173,-90
4712,-7956,-120,18288,-1087,-15306,-144
4713,-6732,-248,18480,-1109,-19682,-176
4714,-4644,-684,17788,-912,-22994,-167
4715,-2404,-532,17700,-1290,-25331,-133
4716,968,-292,17320,-1514,-26735,-168
4717,5588,32,17880,-1545,-25725,-100
4718,9240,312,17652,-1139,-23357,-286
4719,13428,-464,15852,-651,-18476,-425
4720,17604,-360,16292,-829,-11147,-486
4721,20020,-1104,16412,-791,-2484,-244
4722,19868,-1528,16688,-586,7000,-4
4723,18064,-1540,16028,-782,15303,91
4724,14464,-1336,16252,-896,21721,327
4725,9300,-948,16836,-933,25760,913
4726,5888,484,17668,-542,27189,1514
4727,-3460,3032,17252,132,27273,984
4728,-6264,-68,18396,484,26032,-117
4729,-9716,-1416,17700,396,19889,-73
4730,-11824,-1200,19100,-317,14224,505
4731,-13256,-1608,19264,-1053,7121,-40
4732,-12156,-124,18356,-1396,-578,-303
4733,-11408,-252,18660,-823,-6882,-206
4734,-10272,-240,18672,-957,-13207,-63
4735,-9076,292,19652,-1265,-18831,-99
4736,-6984,116,18328,-1347,-23716,-119
4737,-3420,-584,17488,-1186,-27696,-208
4738,364,4,17232,-1330,-29247,-314
4739,6428,228,17408,-1185,-28752,-291
4740,10896,332,16576,-928,-25967,-331
4741,15600,-1320,15372,-873,-20746,-517
4742,18360,-824,16396,-811,-12947,-629
4743,21116,-148,16352,-794,-4303,-425
4744,20132,-360,15832,-732,4281,-384
4745,19492,-968,15428,-682,12848,-450
4746,16124,-448,15744,-1212,20087,-89
4747,14356,-72,18092,-1022,26713,-829
4748,8628,404,16080,-1057,31036,-1039
4749,5192,764,17076,-530,32472,-700
4750,-76,632,17164,-252,32709,-631
4751,-3868,516,17036,-86,31328,-690
4752,-7188,-708,18120,140,27895,-839
4753,-10960,380,18100,-65,23377,-747
4754,-12232,-840,18952,-561,17307,-710
4755,-13080,48,18904,-941,10281,-477
4756,-13792,-56,19280,-1089,4018,-50
4757,-11424,-856,18140,-1005,-2222,73
4758,-9792,-708,18524,-947,-7556,-39
4759,-9096,-392,18404,-1406,-12094,-146
4760,-7852,168,18400,-1514,-16267,-99
4761,-7288,660,18372,-1222,-20272,-111
4762,-5972,-68,17836,-780,-24085,-321
4763,-3784,-672,17384,-700,-26767,-216
4764,148,-544,18136,-1274,-28461,-280
4765,3532,-888,16972,-1397,-28550,-426
4766,6804,264,15864,-1397,-26683,-404
4767,10052,-400,16108,-949,-23762,-323
4768,14340,-588,16880,-852,-18512,-306
4769,17248,-1248,16676,-843,-11348,-217
4770,17628,-1708,15664,-767,-3429,-140
4771,17708,-1952,16428,-559,4021,51
4772,17156,36,16944,-817,10690,-29
4773,13784,-1292,16760,-605,16282,169
4774,12168,-452,16516,-1017,22079,-218
4775,9720,44,16564,-717,26278,-395
4776,6144,444,17084,-350,28751,-178
4777,2808,20,16500,-105,29850,-147
4778,376,-432,17680,-190,29986,-115
4779,-3228,-176,17312,-180,28631,-2
4780,-6260,-436,17456,-221,25705,14
4781,-9472,-332,18296,-333,21756,-162
4782,-11500,-476,18764,-557,16094,-63
4783,-12820,-708,18900,-883,9472,46
4784,-13036,-164,18572,-1240,3019,-161
4785,-11948,940,19844,-1186,-3611,-259
4786,-11620,796,18916,-808,-9944,-138
4787,-9980,-88,17840,-702,-15351,-65
4788,-8476,-720,17728,-1041,-19937,-114
4789,-6324,-392,18384,-1252,-24289,-112
4790,-4348,-176,18132,-1049,-27590,-130
4791,-2092,-192,17396,-1420,-29885,-197
4792,1972,-892,17160,-1331,-30769,-244
4793,6260,-12,16840,-1434,-29972,-110
4794,9612,-1400,15568,-1308,-27036,-81
4795,13532,-296,15956,-1160,-21710,-223
4796,16380,-32,16532,-1089,-15104,-287
4797,18444,500,16652,-1005,-7343,-219
4798,19384,-656,16284,-759,529,-197
4799,18184,-1124,16016,-754,8112,-206
4800,15468,-1076,16212,-806,14810,-31
4801,13616,-92,17328,-740,20727,-320
4802,10600,-144,16644,-873,25407,-373
4803,8304,-60,16304,-448,28421,-238
4804,5364,24,16368,-289,30729,-161
4805,2196,-24,16924,-207,31687,-234
4806,-1292,-144,17296,-76,31090,20
4807,-4100,-740,17404,-104,29160,91
4808,-6880,-692,17368,-182,26243,-81
4809,-9120,-1404,17300,-431,22017,-94
4810,-10860,-764,17756,-656,16771,-22
4811,-11912,-52,18820,-1119,11099,-53
4812,-11928,616,19068,-992,4932,-140
4813,-11832,328,19020,-642,-632,-197
4814,-10468,132,18440,-559,-6023,-161
4815,-10012,-380,18512,-765,-11030,-121
4816,-8472,-556,18560,-880,-15685,-195
4817,-7000,-480,17840,-1015,-19656,-80
4818,-4800,-40,17884,-1092,-22665,-53
4819,-2700,-432,18112,-889,-24905,-116
4820,-532,-396,17676,-1200,-26064,-172
4821,3060,-740,16940,-1514,-25930,-225
